1946,994,978,3032,2050,1858,978,1467,1325,1864,894
797,978,1351,1857,2978,1028,4014,1956,489,1956,1824
628,3313,1155,1686,1467,1090,2542,2828,0,2995,1633
88,1295,203,1983,762,1026,422,2445,2727,1418,1138
603,1467,3318,2445,1634,0,3441,2592,1228,1917,1399
932,2617,1081,39,1136,1538,489,1187,775,1851,489
1675,1093,912,3277,1429,3393,1182,1956,2188,1487,2010
1007,1051,2670,957,1037,1295,1467,1704,1467,1985,1429
1954,1956,1367,83,2125,978,1928,679,921,3080,1094
1170,1462,2075,489,1104,2097,1690,1488,978,122,2526
1294,1877,1652,1495,1956,930,1915,978,2445,1832,1596
824,978,1218,978,489,1549,1956,1467,2193,489,1285
1923,1424,35,1573,853,811,426,1875,2548,1368,489
807,2269,1956,1919,978,968,1467,1467,1919,1956,1773
201,1083,1336,1242,27,2001,0,2658,593,259,2373
623,1279,2712,489,667,978,717,2749,1453,489,530
1117,489,1436,1255,2764,3126,1913,1467,2345,978,2070
916,489,1610,1510,3528,1419,978,978,1033,3548,3668
271,4263,2122,1823,2126,489,563,978,1956,626,3404
890,389,1694,529,1962,1399,920,879,703,10,394
1069,3176,2367,1467,1087,2346,1402,332,1781,2520,3228
114,1729,907,1646,2200,1467,1164,2305,489,1871,1467
468,2286,2445,1056,835,2445,752,1026,978,489,1564
860,1996,0,549,978,2481,2734,2328,1948,978,630
693,1956,1374,884,723,1168,1956,1707,1467,978,1206
994,1671,684,489,489,1222,2445,1467,1861,1277,1467
1864,1082,2233,1313,1570,2583,1093,1467,1522,2383,558
699,465,2034,3715,2815,1467,964,2418,1842,1096,1956
514,1467,489,2634,517,2934,978,1647,978,2445,2095
1904,99,1467,1467,1467,724,1939,1675,2063,1686,1531
1616,978,1765,1008,1861,1906,1233,1467,2458,139,1177
879,1445,489,515,4036,978,978,1987,978,3066,1052
897,3423,2021,1009,2445,2518,1470,1956,2990,1956,2081
504,2445,1467,604,2525,978,1087,1899,1930,913,1261
1024,1781,2890,489,2897,1467,1808,1945,1826,489,697
162,1364,1692,1257,1639,858,1192,975,1652,1295,2669
1341,1394,489,978,1191,1556,978,3220,1956,978,1467
1974,1985,3000,1835,978,1467,1467,1956,3010,581,978
1326,1467,1310,978,2934,1479,2470,2248,489,489,2704
153,1844,3772,1870,2732,485,822,1323,0,1415,1152
727,245,489,1298,1602,1433,3649,2006,1706,3587,1887
1996,1266,2445,1962,1572,334,1230,489,978,1962,1040
1694,978,489,489,2071,512,1116,978,959,3753,2638
1800,1748,117,1923,336,978,295,2119,2186,3169,843
875,2998,2018,1690,1531,1978,2886,718,2515,489,508
152,1467,1467,978,1155,553,0,0,489,1467,3052
222,2728,2171,1361,1382,632,719,639,1582,176,935
434,978,1786,978,402,767,2400,1509,978,1076,2848
1146,1467,352,1423,1183,2090,1956,2391,0,978,1956
447,1956,2934,2087,1528,786,1476,1740,2348,2674,489
1064,1900,489,1167,1560,1467,489,655,1306,1728,1956
294,1457,489,1769,362,1087,978,1498,1675,1956,1467
467,1228,2332,1766,2934,2204,0,1312,1162,1002,477
938,1956,3355,978,1535,1581,1971,1956,1956,1021,962
129,1960,1467,2232,1467,2222,716,440,1790,1956,1467
218,2546,1486,2442,1927,1467,905,1602,1628,930,4060
458,2171,3388,722,2445,775,2095,489,489,1885,547
16,2402,1204,2066,1389,1956,1127,457,1353,1420,2567
1269,745,489,1418,197,1277,4929,2780,2467,1545,978
1195,978,668,572,1219,489,739,2310,1467,2262,978
1731,1529,1467,1298,2068,1155,1956,816,1074,1467,1827
1353,2183,1232,1581,1282,1166,1102,3717,489,1761,489
1367,3623,2445,1467,1792,976,1405,1999,3307,3199,978
1688,1920,164,3532,1219,1183,1686,693,978,1937,3789
1618,3453,3463,585,2002,2099,2731,1104,2445,978,2304
575,978,978,1389,512,2306,1785,787,1800,3423,795
622,5065,1448,1956,1121,998,978,1467,614,2445,3051
419,1467,2374,3549,978,1344,570,456,1467,2110,959
1346,1166,279,1887,1232,2077,1956,489,1605,489,4420
1883,1467,978,1525,967,1137,646,2200,1134,1467,489
1291,2404,1467,2459,1830,688,746,2368,800,1079,2145
1951,1816,612,1467,65,1674,2871,1769,2662,2469,1788
14,1103,1984,479,1096,1880,1787,1467,833,701,622
906,978,1400,514,1888,1327,1467,2188,2053,1467,1305
1647,1467,2704,1331,1956,1467,1467,489,1988,1862,1956
792,1747,489,2037,828,1965,670,1422,2690,1550,1077
1884,1625,1336,283,1450,489,241,1986,489,1948,489
888,489,1620,1564,1427,1635,1877,266,2389,2004,2206
1571,1585,833,1625,2472,0,978,927,1303,2083,2445
955,1424,1467,1865,1796,1467,1467,489,499,1288,494
1668,1890,1967,2644,1323,489,1956,1467,1956,1467,1467
996,2770,0,1395,4204,2085,1919,1753,759,2031,978
303,978,3232,1880,978,112,936,2003,2576,2445,196
1821,1910,146,1467,610,678,1379,584,1657,978,65
842,978,1467,2255,1956,978,1668,1379,3546,881,627
1401,238,1759,511,2501,1782,1917,489,489,1467,2463
1023,1836,1621,1890,2017,2934,978,1428,1433,2103,1675
1926,1458,1589,2115,732,1637,2445,489,362,1956,2461
1442,1467,1139,1880,1465,2120,501,1645,716,952,2501
1432,489,1720,1463,1880,2955,0,2307,1405,1467,3385
108,2109,3108,1956,901,1881,945,2360,978,661,2391
1592,1229,0,749,1467,1091,1426,1375,978,978,1044
1316,1467,2715,3145,2445,1649,1467,2103,1467,978,1230
947,1467,2232,2264,2841,2660,1467,489,1467,2980,1837
1639,1749,1638,766,1956,978,634,1961,1956,2221,489
138,1215,632,953,1421,2552,1928,1459,489,1467,2595
1582,1485,908,1565,1246,1956,1733,489,1467,1714,1861
701,842,4198,489,1784,876,489,2135,1582,489,1356
1140,969,1451,2319,886,3018,489,2120,2445,662,489
685,489,535,2445,2162,1489,1333,952,283,2570,2905
1045,2031,1217,1243,1467,1413,2445,1748,3192,2880,2466
1333,1465,1200,2107,1041,978,3423,1979,489,718,633
86,1948,3,1297,1526,489,70,1123,1467,1698,2923
1340,3422,978,1065,1705,1299,1551,1467,1378,750,625
745,2452,0,2934,1043,1741,2113,2412,1165,1232,1244
184,978,2437,978,1467,1164,1098,994,500,978,489
1088,1467,1467,1904,2612,978,1581,2413,489,978,542
566,978,2910,1323,3021,1361,978,978,0,1898,557
910,3887,978,1637,1427,2044,1101,1872,1022,978,1236
666,1467,489,677,2370,1594,453,1196,2696,0,978
1806,1674,2324,2238,1770,0,1228,1467,1326,2051,1485
249,1476,1229,750,1839,978,2843,2420,725,2525,3423
6,1467,1221,1542,2443,728,2609,2892,548,2830,0
703,2334,3972,951,1956,978,1467,1110,2735,489,1467
563,2934,815,978,2125,1389,1354,978,1956,1232,2234
343,524,1256,1356,1561,0,3854,1514,2209,978,1467
1200,1467,2257,914,1956,3880,1467,979,1260,1094,2934
1128,3852,1467,1467,2934,2440,438,1884,1820,129,1631
680,1467,1693,978,1467,978,3561,683,2818,1551,978
1153,2283,474,489,2153,1760,620,1956,2328,3423,599
1595,1415,569,978,2720,1987,3423,494,1467,489,3856
1073,1306,846,1817,1467,1901,1542,489,1481,1134,3410
285,1484,830,1127,489,1140,3206,2062,1467,901,1469
1554,1524,445,900,489,2547,1728,1901,2445,1028,1147
1242,1291,489,1671,1875,1761,1467,2445,820,2385,978
154,1098,1072,489,1379,925,1467,1031,2248,1467,1920
545,489,1765,1333,2196,2292,978,1465,2023,489,1467
867,2336,1238,2199,1084,3235,1270,1440,1098,819,489
488,1799,489,2636,1607,1006,1938,978,1467,2150,750
1677,3061,1599,1467,2794,1274,2416,513,2141,1078,939
909,1302,1156,978,891,2112,1870,3240,2526,4899,1446
1329,2778,1956,1351,3090,661,1702,2333,3002,489,2
116,4727,894,489,1598,2204,1058,1413,1581,874,650
246,1849,1248,1467,489,633,978,2353,996,1183,1257
780,978,2445,1467,1467,1740,4238,2349,1682,2107,866
281,3368,978,2797,1956,858,4217,2155,2278,1320,2007
1574,489,3419,0,1634,1079,3682,1580,1649,0,2609
1569,668,821,1467,2322,781,2110,2445,1467,3073,1199
49,401,1467,1740,2226,797,2892,2716,1542,555,1776
375,2105,1252,1960,320,489,772,1378,1021,978,1080
381,2934,2934,1178,647,1248,1565,1764,2256,1072,1467
1365,489,1267,2239,2275,2361,2383,1721,2163,978,453
1978,2601,842,535,2104,556,2717,808,1683,777,1085
1429,489,489,1956,242,1589,2445,2197,966,1522,664
1313,1570,2927,1070,1956,978,1560,1151,2243,2445,1873
1870,592,489,2483,1956,1467,2351,978,1912,0,489
917,575,1260,1467,2619,1956,3277,1164,489,489,2445
1218,2934,2873,1299,2220,1403,978,1366,2659,2445,1960
1705,830,324,2445,1389,2386,388,2445,1834,1467,1322
1036,1956,2393,1024,978,265,1956,846,1749,3276,3486
395,3167,1292,1537,1098,866,1198,2411,3148,489,1439
336,489,1360,1467,1652,0,489,2671,1467,1986,978
724,3423,2373,582,489,1132,1494,1488,860,1402,1836
1680,1842,122,2246,2250,489,1660,1896,980,1921,491
403,489,2234,4387,3418,2467,0,1953,1723,489,978
1139,978,2137,362,1745,907,1680,1223,1008,1002,897
1188,1005,1008,1364,1134,715,3285,978,1956,1467,1467
1802,1956,641,2191,1652,978,1510,1541,1956,1360,489
1238,2560,613,978,2852,1788,975,489,806,978,2914
1453,1162,499,2225,1467,2722,823,502,1020,2028,489
496,2405,978,2150,1294,489,2442,2217,1915,1697,1052
1536,1973,306,1343,1198,1689,1486,1499,1956,978,1442
1791,563,2121,978,1468,2819,0,1467,978,1688,1956
881,978,1697,2683,2801,489,2154,2221,771,3350,1808
378,1467,1968,2993,2445,1578,978,2547,1998,1494,1106
1131,1510,1406,1334,489,2167,1222,1956,2131,1710,1956
221,489,1749,978,489,1948,1176,1250,2894,1896,2292
905,1956,1289,1077,489,1171,2151,2501,1678,2258,1449
554,1226,2958,61,1011,2445,2445,3065,1489,2595,2478
315,2362,978,2934,861,825,1467,2042,2148,2343,679
314,1291,1851,723,3276,1786,2507,3036,2396,999,2934
1384,2259,1951,2213,993,682,1914,1467,2363,195,932
1403,2054,568,2830,1956,1901,978,894,2012,1894,0
233,1771,978,584,2642,1291,1329,978,574,1925,3000
883,1133,788,1007,2644,1873,820,1492,1467,1226,1843
761,3036,1572,1577,1711,2464,2505,584,743,3242,2366
939,2945,0,801,1875,3084,1024,1467,1956,2759,1656
1528,2162,604,978,1326,2047,3010,1091,2340,1878,1977
1760,1810,1971,729,2445,2384,1788,1713,978,1713,978
1264,1956,1285,1467,1088,1115,672,1467,1501,489,489
55,2071,1440,1854,2029,1869,1685,1734,882,1151,978
360,978,1926,1108,1256,1837,2069,2960,1690,2878,335
372,2157,978,1467,489,2818,2168,2727,1694,1381,1525
664,2334,697,3238,2095,1896,978,1197,1341,1956,1380
841,853,1719,150,1785,1748,1766,1250,1948,2242,978
1018,1467,978,1251,1956,1555,1638,1846,1458,4751,3097
356,1442,1617,978,3324,1386,2377,2961,1782,2165,1467
1066,1024,1720,1467,954,978,1467,2245,2275,1629,693
1434,2445,1411,814,3028,1249,683,2611,2844,794,2689
408,2480,1184,335,489,2349,1766,978,2670,489,2498
626,2934,1213,3895,1098,1956,2350,1558,1850,978,2445
235,2180,978,1715,1882,2790,959,883,3589,1499,1685
949,1419,4049,723,978,2064,454,3076,978,1467,3133
53,489,943,1722,2562,2934,1467,1956,1670,3670,885
1487,1981,689,1244,639,2286,2068,1704,379,2282,2934
394,2934,1597,1292,1693,3402,2019,120,2098,2349,2335
1134,1075,3711,666,0,1906,1156,978,1956,3380,2081
1186,1651,950,810,2028,0,986,1467,698,1467,489
11,2337,2204,1467,1096,2843,3146,375,1527,1045,1467
1392,2554,1446,508,2422,1646,1429,2559,1454,489,1205
366,1348,1079,1471,1247,2321,489,2261,1648,1956,1956
1419,987,1627,3259,1956,957,2634,2182,1020,0,2305
1311,0,978,424,1685,1866,294,978,1695,2351,4024
1822,3423,1467,2289,485,475,1181,1237,674,1461,1775
1862,1023,1656,0,984,1662,1956,1504,3205,978,689
213,1669,2496,1614,1246,1467,978,1449,1987,635,3298
425,1269,1739,1276,1976,1467,1155,1695,554,2042,2307
1733,831,947,2083,2196,1956,947,1981,978,978,1555
364,978,978,978,120,978,1789,1418,1183,799,758
412,1176,1562,2961,896,1832,1489,978,978,1187,1898
335,969,978,542,978,489,1467,2438,1596,2201,878
1879,1467,1467,1467,989,2934,1956,489,1066,978,745
435,1984,2300,1857,1962,1568,2445,835,1467,3632,546
1388,2181,624,2445,2117,761,489,2905,1956,2232,978
1357,2553,2634,1979,489,2646,0,2677,2445,2837,2285
1193,1866,1573,1956,978,809,1884,1956,555,2428,2445
344,3679,0,1231,1467,2307,4049,1045,852,2367,707
449,2092,2270,1052,1169,3224,1467,2248,693,679,1850
1351,1956,489,2336,1956,1408,1956,753,489,2154,978
991,1467,1867,2819,1612,1001,2578,851,1864,1294,1151
223,1319,1219,2978,1467,1467,1806,1327,1021,978,978
1644,1554,245,1020,1467,1956,814,49,3086,1834,3910
1786,489,1447,823,489,2780,2514,1835,1027,1104,815
217,243,1975,1956,978,2111,2313,978,0,1017,1467
815,1539,1033,978,1415,2692,171,2846,1899,1234,788
250,2532,1615,489,1467,1888,978,997,3755,489,2445
940,978,489,978,2826,1341,591,2234,489,2881,1956
1920,1737,4030,2487,1846,1811,1457,489,0,2537,2012
445,0,778,2934,783,3894,978,2516,2171,4514,756
262,2969,2221,690,2320,737,1642,3559,2121,915,83
1968,2355,1910,292,1467,1467,1467,489,0,1930,1826
1728,489,489,2254,2622,565,489,1467,1644,1993,1529
202,141,1467,873,1467,1467,1470,1749,2569,1459,2282
1518,2144,1956,3399,1865,2495,2747,1898,725,2673,1069
718,569,2307,983,0,1194,1467,1981,3477,2352,537
559,3423,1160,3042,2445,1817,0,978,1485,978,978
1360,1822,978,2053,2445,1956,1983,2715,961,1721,970
1977,2603,400,1296,819,1836,1467,1956,1429,1273,1822
1757,2999,642,978,1816,80,2858,641,978,1125,1956
104,978,2955,1717,1589,1734,1769,1128,1151,146,978
925,691,2392,2775,1201,2031,489,2934,2078,1638,2599
1868,355,1398,1543,1871,1236,1966,1446,286,2408,1694
1014,2578,3466,2458,978,489,1221,978,2445,1231,2254
1857,3117,978,2582,1210,2198,978,1373,1471,231,1510
1485,1868,2108,4147,702,1935,489,1397,3191,2041,2357
584,65,1956,0,1761,1467,2926,660,2063,1467,1956
1484,489,1349,3423,1792,1199,2445,259,1037,1849,2067
1695,512,3505,2737,2462,1693,2435,1956,2174,2381,2758
1634,1467,1573,2225,1613,1352,1795,1224,5041,2195,978
1213,1112,1781,1956,1111,933,1133,737,2156,2864,0
282,1411,2484,489,0,1638,1474,673,1497,1573,477
676,944,1908,793,2902,1983,2692,1956,1467,1956,2330
362,2373,2923,2208,747,1458,2110,1956,1803,1473,2195
393,1054,695,1443,3045,1463,987,1350,2031,1499,1467
1100,1909,986,1627,2431,657,489,1813,1488,978,978
21,1188,1956,0,1614,482,1950,719,1956,621,1467
721,2715,1655,1554,1956,1467,489,380,1181,3169,2831
1339,2445,2394,3208,2299,1566,489,1244,3833,1434,600
1406,1357,544,978,2096,2777,2456,1666,1670,571,1735
333,489,2052,2478,1956,4129,978,1376,2037,603,3886
999,1642,1681,489,2407,1466,3167,1636,489,1467,365
1410,895,2228,1740,978,2153,317,489,1314,649,1315
1494,1669,978,1956,3585,978,1467,1956,812,978,684
645,1353,1956,1626,978,2498,982,489,1289,1559,0
109,2070,1153,1663,1670,2632,489,1467,2934,978,464
212,1253,2068,4435,489,3380,1956,489,978,1565,1313
952,3364,1801,2468,1435,978,597,2582,978,1405,1031
1792,1188,652,1591,1445,489,489,1092,1899,1956,3191
115,2583,1982,313,627,2909,1332,3084,1001,2010,717
1314,1537,978,2934,1031,2445,813,823,4592,2934,978
585,489,775,1103,1956,1467,978,2432,2928,978,1467
659,1467,2086,0,2562,2713,2479,1900,985,978,2618
1272,1371,1736,1610,2199,1467,978,1703,2951,489,1391
750,890,978,2934,1972,864,1929,2236,1014,3912,1743
442,435,3200,978,444,489,1956,0,978,2578,657
439,464,1956,848,978,1800,818,1101,2516,2077,978
1830,1207,1905,2241,978,618,2445,1003,2356,1338,780
383,2384,981,2445,1412,2578,978,1554,1031,1806,1454
1745,2445,521,3118,1467,2650,1694,1467,1459,1475,2290
1354,3,1467,1193,1467,652,3423,2133,1956,2545,1856
84,658,3723,978,772,1465,1452,563,1598,2487,1467
238,489,2382,1701,1956,1467,1956,978,2421,1249,218
901,1632,656,1544,1118,1802,1749,1467,3025,586,3705
524,550,2079,4078,1389,978,1467,2438,2195,1741,1467
7,489,1578,1469,1997,489,1483,1025,2654,1091,489
722,1440,2047,978,2771,1937,1467,978,652,524,1467
1532,2036,2344,892,1560,991,2374,2030,515,1461,3113
1852,1467,1691,905,978,2427,2612,2114,1559,2065,3092
402,3697,2934,489,966,1080,2445,1913,1956,978,728
1219,1121,1433,1580,489,978,1880,2358,2312,2261,1158
1545,276,2977,564,1463,2482,1555,559,1297,1787,978
1547,2055,441,2977,2068,489,1255,0,2832,489,687
500,798,2269,1815,1017,2081,1087,878,2300,1392,294
682,1740,2506,2268,1991,1453,1467,3353,2696,369,2238
654,1956,1448,3038,458,997,1569,275,1873,3389,1467
1929,890,1281,2944,1136,489,1233,1467,2318,978,489
1878,1167,1773,157,1689,1653,489,1920,2934,1149,1956
1021,1467,489,0,2368,425,2475,2835,2484,1764,1928
800,1467,2136,1342,1999,1956,942,2741,1985,0,2934
72,489,1280,2053,1258,978,1832,489,782,835,1397
179,591,1692,1956,458,2906,2743,2203,1927,1202,1530
1157,978,1002,1184,1956,2097,455,1694,1956,1266,2337
1844,3587,1362,1467,1069,1188,1427,1953,2445,1441,489
709,1040,1867,777,1467,1788,2091,1670,2726,884,1733
1366,1209,750,1919,1778,2933,1768,2430,2079,489,982
975,1375,2248,1818,934,543,662,2838,1349,1465,2507
1176,1375,2234,1431,575,2480,1678,489,2445,1282,2117
322,2602,1956,1974,902,2125,1956,978,1281,917,1317
367,1786,922,2790,1862,3212,1956,2269,1970,1901,2399
708,1489,1708,978,1467,2113,825,489,1467,925,999
1584,1911,2041,1644,1730,1956,517,1956,791,1955,1385
804,1845,489,978,1055,2245,1660,757,1472,2672,3248
388,1996,2701,885,1857,2445,475,1467,3064,3630,1467
633,2211,557,978,2867,1069,1191,978,978,1940,1403
120,756,489,2285,1428,1763,1811,1363,978,2729,578
80,489,1913,2076,489,1467,1298,1927,1357,489,4504
347,1917,978,1239,1688,577,1591,2496,0,1467,0
290,2010,1461,967,489,1628,1420,1396,3325,3570,978
35,489,2934,2445,978,410,1467,1215,1956,2602,1085
1231,1467,1467,61,1801,685,978,1992,1863,1610,1638
1325,3859,1779,2618,0,489,1938,489,4730,2551,1956
942,521,135,0,978,1467,2140,586,582,1708,1204
1450,1467,1371,2211,1956,2409,1467,1960,596,978,1213
737,978,2254,1405,1079,3093,591,928,2063,5769,1829
1243,2523,1141,2445,1133,288,0,1467,2445,2389,1589
1812,1301,978,3128,1972,1459,2997,1884,3423,1250,3727
1398,978,993,1956,978,978,1288,1582,2934,489,2161
295,1956,2359,1901,1577,2017,2548,2205,489,800,550
1902,1150,710,2190,1956,1778,489,1451,2538,1709,3133
704,1574,2643,2445,1956,489,1825,1264,396,2746,2445
885,5379,2613,2392,1529,1467,2237,2121,3358,1692,1969
1435,3416,3156,784,0,2750,722,2274,2170,1467,1427
553,2400,978,1704,1506,601,1063,3696,1204,2026,3288
147,2590,1686,2489,983,2168,978,1521,319,2137,1221
1663,2183,2477,978,1302,1442,489,1467,1959,978,1572
1221,686,489,1565,2288,645,1346,2717,1467,1224,1411
920,1622,3838,489,1467,489,489,778,1467,1505,1307
36,1089,366,2171,2034,1453,2934,3897,2527,1902,1126
688,736,1467,1608,1611,983,1564,1757,1426,1424,1809
1026,1856,496,1294,1763,43,732,1949,1347,945,2045
1763,2359,2772,1005,533,1709,489,1965,978,2934,2858
387,2881,1951,1451,6,2797,1738,2155,2445,978,1252
1669,978,978,251,978,1764,978,1188,857,2481,2442
1687,2934,3397,2896,3808,1214,1467,2167,978,905,12
1628,1467,748,1899,783,1467,1287,711,1160,1342,1956
1699,1995,1956,1653,1727,2215,1481,1467,2365,1101,2389
32,2569,1491,978,402,2728,4409,3269,7,1635,932
279,978,1478,1304,2958,2066,1481,1317,2306,2934,0
1437,1909,2031,489,1346,2860,978,227,1133,2445,1833
523,978,2445,1311,3644,959,489,2320,2765,1181,2406
266,1692,1448,978,1848,1639,208,1930,1467,978,2419
751,978,1396,1930,1867,2332,1131,2228,1670,1467,1823
765,1298,489,1956,1826,1168,2358,2603,489,601,2835
3,2002,907,2260,2010,489,978,978,3173,1196,480
1907,1995,826,1456,1467,1752,1791,1944,2019,1000,1608
414,1990,1993,1344,2934,2296,1421,0,2274,489,978
190,1382,654,1512,978,978,1467,1527,489,2228,0
1708,1956,1535,3593,712,978,1754,978,983,4280,414
42,2175,1765,489,277,681,1467,1738,2445,1467,1777
1446,2034,867,2217,978,489,2477,3568,1674,2525,821
260,2934,2389,1702,3423,3656,489,1837,2785,1379,727
660,1272,1660,2045,489,2776,1467,2131,1467,1956,489
1636,1099,1467,826,2278,1430,508,1163,1956,1404,1956
421,978,1769,2595,1362,1628,2318,665,978,2490,2870
308,1729,806,2143,1839,2445,2390,1663,1918,3423,3315
648,863,4393,962,2368,921,1472,978,978,949,2391
1330,0,1085,2180,2864,1610,2353,0,1122,978,2444
726,785,1956,1467,978,600,2835,224,1711,2477,1435
1778,706,1495,1311,1912,69,2761,978,465,3246,1230
1236,489,1589,1467,793,796,1038,1164,1699,978,2156
673,2814,1467,1068,1956,734,2158,1953,1860,3266,0
568,489,2934,2376,1215,489,2219,489,1846,1989,1377
1515,1099,2273,68,0,978,704,1389,1934,1224,740
1942,3961,1940,2102,1956,489,1111,1567,1739,978,978
1302,1447,2026,756,1403,2445,2001,489,941,489,1976
915,489,2330,2445,1698,3150,1025,2617,2934,1489,2445
91,1443,2854,3555,431,1956,1467,2039,1956,2364,2342
1827,2934,1305,2818,1467,489,163,1458,2667,1541,368
164,1956,1444,1467,1812,489,1467,2445,1113,1534,1581
149,978,1634,1464,1070,1738,978,1462,993,854,1467
1847,1811,1956,812,1467,983,978,1451,1792,2684,978
821,1467,1098,345,654,1899,489,2878,1334,2445,1885
492,1467,489,1212,1467,1411,978,1192,489,1684,0
972,489,978,1532,1794,2466,978,0,3003,1212,489
165,105,1203,1827,490,651,1519,2445,978,2369,1294
1679,2800,3628,1956,1467,0,489,2065,1467,2604,1566
13,1622,2991,402,489,946,1357,1503,1717,2103,1467
1947,2652,315,1551,756,502,2303,435,1369,489,1186
1306,2637,667,1111,272,1467,978,1617,1081,489,2596
548,1970,2789,802,1213,1063,995,2212,896,489,1935
175,754,629,489,1412,1501,1956,720,2445,489,1515
92,489,2766,0,489,3509,489,1467,1467,489,978
24,2244,978,1661,1467,815,1520,1134,1467,489,3133
1436,978,1467,962,2934,1173,2016,154,2934,1953,715
1224,2850,2116,1467,830,3224,1180,978,2704,1902,816
1790,1930,2088,978,2188,2701,1664,1091,520,1804,1722
474,978,1467,1252,1837,2532,1467,913,2763,1169,1473
845,1813,1438,328,1003,1421,2235,1467,1423,2033,2720
1916,1203,1114,2685,489,2258,1520,978,298,1269,986
81,775,1940,2060,2613,1776,2580,2406,1547,1321,2369
1991,1137,2040,812,1897,489,1487,1944,3744,1956,978
1115,2253,1028,2211,2015,3217,875,3225,3050,2821,3006
713,1228,2934,2445,2078,1940,2537,3334,994,2136,1214
1898,2445,1187,978,2692,489,1956,489,1959,2057,1475
1603,1956,2477,1025,489,818,3077,1846,978,1744,1467
789,1187,2282,1878,1956,978,1395,1956,2204,978,1379
346,1955,1206,116,1347,1925,2026,978,465,1430,1103
1497,978,899,2162,3404,1809,2029,1100,2005,1956,2396
87,0,978,1467,1899,1679,1432,978,978,1956,1956
1975,1051,1178,1488,1768,1887,1504,2840,1321,154,0
969,4389,1467,2934,1751,160,1636,1467,978,978,2396
157,2794,443,1055,2293,2080,489,2918,2478,2636,1495
453,2158,1849,3905,702,2390,2540,2189,1732,2080,2934
229,2970,1428,908,2770,1467,1273,1711,2692,1763,1853
209,978,596,1925,2532,1020,526,892,1344,2236,2976
1795,978,489,382,489,624,1394,1050,1567,0,978
1649,1667,489,1655,3050,1792,2842,928,1706,1715,978
929,1305,3146,591,2774,1467,969,2886,1036,1585,2445
734,2630,1882,2024,1629,978,1086,1320,1556,1956,1942
499,18,978,627,1258,1364,2461,1913,2151,1467,1467
1271,1301,654,2546,1956,334,2743,654,1956,1465,0
460,592,1695,3046,2325,2039,1194,1408,1467,667,2653
118,2603,2268,2170,1529,1662,102,1982,1770,2445,1190
1101,1050,978,1294,489,1950,1251,2934,2415,1162,3879
1399,1956,1315,2154,1320,489,1347,489,2305,1609,1418
371,1663,4033,0,2178,1568,1973,576,1654,1467,2808
1212,978,2114,2445,489,3086,1143,2774,1320,2434,489
99,1780,2445,932,2312,1707,1694,2532,489,2953,1690
465,1467,2743,1449,1141,1956,1602,1956,1635,624,2445
1896,2148,1514,1467,1467,1467,2339,978,1496,2934,2119
1113,2369,1467,772,153,2936,947,1764,551,4142,1742
986,596,2962,1877,625,978,489,2054,939,612,978
1703,489,489,1099,111,2392,2392,489,1956,3768,1796
1011,2435,1539,489,978,1976,1534,2924,1954,2720,1467
1969,780,3004,2445,1796,1467,1467,3769,1776,1716,1668
960,978,1213,1956,489,2343,978,4614,1479,374,1766
783,1365,1467,489,676,3423,1736,1436,1267,28,3169
785,1316,978,1640,2961,3165,978,983,793,1921,1563
513,2904,764,3075,467,978,489,1498,1467,1730,2692
169,1467,3485,978,2048,2059,3096,1884,3385,1467,0
611,975,2066,3118,1899,845,1832,798,1543,2203,804
1464,2610,2900,978,1467,978,388,3398,1892,1720,2368
37,1700,1238,489,2614,2647,999,489,978,2399,1467
687,1818,1027,2445,978,639,1956,1467,1727,978,3417
1418,1575,1963,1409,1527,2798,1996,2028,489,1467,1956
1882,2445,1467,535,1956,1661,3117,1571,1760,2192,2176
1270,673,1649,1467,0,978,924,605,1435,2200,1134
747,1455,1785,1956,1956,3366,1998,0,431,1600,1467
816,2504,491,595,1027,2747,0,2445,1372,1546,2608
1502,927,1659,1110,2405,978,1064,489,1559,1084,489
836,0,884,839,3333,550,1592,978,3002,349,1577
1945,1080,978,3827,1956,978,978,2055,283,1467,3939
1630,413,4083,864,978,3239,1912,1612,1708,1394,1522
1319,1999,3423,2316,1200,2078,1956,1407,1719,1028,3581
1393,802,1956,1956,720,1494,1956,1956,1046,672,0
1913,2934,1377,978,639,1003,0,4790,2109,599,3019
717,465,1559,1956,2540,1230,978,98,1843,978,2445
1281,1381,978,1725,978,1193,489,489,489,1460,978
481,3083,1959,4401,489,1948,848,1816,1467,978,1494
1749,1088,2239,978,1467,1956,3626,782,1467,2445,1956
1289,978,489,2369,633,1182,1556,489,1047,1771,978
1347,2441,59,2466,1374,1895,2009,3153,348,0,1536
1538,1085,2964,0,3054,2190,0,1241,1360,1956,1139
1622,3179,2592,1313,2203,2792,720,3048,2997,3295,2198
440,824,668,2341,2859,1620,978,3624,2141,2934,1325
1093,2943,489,1686,583,1345,1956,1691,131,2406,3510
1300,978,1776,3316,489,1125,3383,1731,1638,865,1290
560,1956,1745,805,2862,1806,1537,2061,1918,0,489
632,1534,1272,489,489,1709,1811,1299,2202,1431,2908
984,1956,534,2370,978,1174,3747,1550,1716,1695,2418
1928,0,489,1149,978,1732,1956,2272,1374,670,388
516,1331,3079,1548,1178,1457,712,2362,2934,978,1695
533,1216,2516,2141,2445,3123,639,528,306,489,1667
133,1962,1467,2288,2231,1956,1174,2064,1252,1467,2143
1171,2003,3922,489,978,2781,978,761,1467,426,346
